"situation","Date","pla","somupvtsem","laimax","laisen_n","hauteur","raint","trg_n","ilevs","iamfs","ilaxs","densite","demande","Plant","Dominance","algorithm"
"usm_35",2018-06-07,"mai",0,0,0,0,0,21,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-07,"mai",0,0,0,0,0,21,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-07,"sor",0,0,0,0,0,21,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-07,"sor",0,0,0,0,0,21,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-08,"mai",0,0,0,0,0,23,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-08,"mai",0,0,0,0,0,23,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-08,"sor",0,0,0,0,0,23,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-08,"sor",0,0,0,0,0,23,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-09,"mai",0,0,0,0,0,18,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-09,"mai",0,0,0,0,0,18,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-09,"sor",0,0,0,0,0,18,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-09,"sor",0,0,0,0,0,18,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-10,"mai",0,0,0,0,0,10.7,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-10,"mai",0,0,0,0,0,10.7,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-10,"sor",0,0,0,0,0,10.7,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-10,"sor",0,0,0,0,0,10.7,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-11,"mai",0,0,0,0,0,16.3,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-11,"mai",0,0,0,0,0,16.3,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-11,"sor",0,0,0,0,0,16.3,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-11,"sor",0,0,0,0,0,16.3,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-12,"mai",0,0,0,0,0,23.7,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-12,"mai",0,0,0,0,0,23.7,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-12,"sor",0,0,0,0,0,23.7,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-12,"sor",0,0,0,0,0,23.7,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-13,"mai",0,0,0,0,0,19.4,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-13,"mai",0,0,0,0,0,19.4,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-13,"sor",0,0,0,0,0,19.4,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-13,"sor",0,0,0,0,0,19.4,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-14,"mai",0,0,0,0,0,9.1,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-14,"mai",0,0,0,0,0,9.1,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-14,"sor",0,0,0,0,0,9.1,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-14,"sor",0,0,0,0,0,9.1,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-15,"mai",0,0,0,0,0,19.4,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-15,"mai",0,0,0,0,0,19.4,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-15,"sor",0,0,0,0,0,19.4,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-15,"sor",0,0,0,0,0,19.4,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-16,"mai",0,0,0,0,0,23.2,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-16,"mai",0,0,0,0,0,23.2,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-16,"sor",0,0,0,0,0,23.2,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-16,"sor",0,0,0,0,0,23.2,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-17,"mai",0,0,0,0,0,20.4,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-17,"mai",0,0,0,0,0,20.4,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-17,"sor",0,0,0,0,0,20.4,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-17,"sor",0,0,0,0,0,20.4,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-18,"mai",0,0,0,0,0,18.2,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-18,"mai",0,0,0,0,0,18.2,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-18,"sor",0,0,0,0,0,18.2,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-18,"sor",0,0,0,0,0,18.2,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-19,"mai",0,0,0,0,0,18.5,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-19,"mai",0,0,0,0,0,18.5,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-19,"sor",0,0,0,0,0,18.5,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-19,"sor",0,0,0,0,0,18.5,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-20,"mai",0,0,0,0,0,18.7,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-20,"mai",0,0,0,0,0,18.7,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-20,"sor",0,0,0,0,0,18.7,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-20,"sor",0,0,0,0,0,18.7,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-21,"mai",0,0,0,0,0,19,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-21,"mai",0,0,0,0,0,19,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-21,"sor",0,0,0,0,0,19,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-21,"sor",0,0,0,0,0,19,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-22,"mai",0,0,0,0,0,9.9,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-22,"mai",0,0,0,0,0,9.9,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-22,"sor",0,0,0,0,0,9.9,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-22,"sor",0,0,0,0,0,9.9,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-23,"mai",0,0,0,0,0,16.3,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-23,"mai",0,0,0,0,0,16.3,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-23,"sor",0,0,0,0,0,16.3,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-23,"sor",0,0,0,0,0,16.3,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-24,"mai",0,0,0,0,0,12.7,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-24,"mai",0,0,0,0,0,12.7,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-24,"sor",0,0,0,0,0,12.7,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-24,"sor",0,0,0,0,0,12.7,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-25,"mai",0,0,0,0,0,21.3,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-25,"mai",0,0,0,0,0,21.3,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-25,"sor",0,0,0,0,0,21.3,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-25,"sor",0,0,0,0,0,21.3,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-26,"mai",0,0,0,0,0,22.8,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-26,"mai",0,0,0,0,0,22.8,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-26,"sor",0,0,0,0,0,22.8,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-26,"sor",0,0,0,0,0,22.8,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-27,"mai",0,0,0,0,0,8.7,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-27,"mai",0,0,0,0,0,8.7,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-27,"sor",18.25983,0,0,0,0,8.7,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-27,"sor",18.25983,0,0,0,0,8.7,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-28,"mai",0,0,0,0,0,19.3,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-28,"mai",0,0,0,0,0,19.3,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-28,"sor",31.86983,0,0,0,0,19.3,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-28,"sor",31.86983,0,0,0,0,19.3,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-29,"mai",0,0,0,0,0,22.5,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-29,"mai",0,0,0,0,0,22.5,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-29,"sor",49.22984,0,0,0,0,22.5,181,226,278,6.25,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-29,"sor",49.22984,0,0,0,0,22.5,181,226,278,6.25,0,"sorghum","Principal","Beer"
"usm_35",2018-06-30,"mai",0,0,0,0,0,21.1,NA,NA,NA,6.25,0,"maize","Associated","2.5D"
"usm_35",2018-06-30,"mai",0,0,0,0,0,21.1,NA,NA,NA,6.25,0,"maize","Associated","Beer"
"usm_35",2018-06-30,"sor",66.25095,2e-05,0,0.0046,0.00015,21.1,181,226,278,5.625,0,"sorghum","Principal","2.5D"
"usm_35",2018-06-30,"sor",66.25095,2e-05,0,0.0046,0.00015,21.1,181,226,278,5.625,0,"sorghum","Principal","Beer"
"usm_35",2018-07-01,"mai",0,0,0,0,0,11.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-01,"mai",0,0,0,0,0,11.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-01,"sor",77.09923,0.00037,0,0.00551,0.00135,11.3,181,226,278,5.625,0.01,"sorghum","Principal","2.5D"
"usm_35",2018-07-01,"sor",77.09923,0.00037,0,0.00551,0.00135,11.3,181,226,278,5.625,0.01,"sorghum","Principal","Beer"
"usm_35",2018-07-02,"mai",0,0,0,0,0,17.4,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-02,"mai",0,0,0,0,0,17.4,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-02,"sor",88.208,0.00077,0,0.00617,0.00426,17.4,181,226,278,5.625,0.01,"sorghum","Principal","2.5D"
"usm_35",2018-07-02,"sor",88.208,0.00077,0,0.00617,0.00426,17.4,181,226,278,5.625,0.01,"sorghum","Principal","Beer"
"usm_35",2018-07-03,"mai",0,0,0,0,0,22.6,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-03,"mai",0,0,0,0,0,22.6,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-03,"sor",100.38058,0.00125,0,0.00694,0.00903,22.6,181,226,278,5.625,0.01,"sorghum","Principal","2.5D"
"usm_35",2018-07-03,"sor",100.38058,0.00125,0,0.00694,0.00903,22.6,181,226,278,5.625,0.01,"sorghum","Principal","Beer"
"usm_35",2018-07-04,"mai",0,0,0,0,0,14.8,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-04,"mai",0,0,0,0,0,14.8,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-04,"sor",112.52029,0.00179,0,0.00789,0.00845,14.8,181,226,278,5.625,0.01,"sorghum","Principal","2.5D"
"usm_35",2018-07-04,"sor",112.52029,0.00179,0,0.00789,0.00845,14.8,181,226,278,5.625,0.01,"sorghum","Principal","Beer"
"usm_35",2018-07-05,"mai",0,0,0,0,0,23,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-05,"mai",0,0,0,0,0,23,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-05,"sor",123.25063,0.00231,0,0.00896,0.01694,23,181,226,278,5.625,0.01204,"sorghum","Principal","2.5D"
"usm_35",2018-07-05,"sor",123.25063,0.00231,0,0.00896,0.01694,23,181,226,278,5.625,0.01204,"sorghum","Principal","Beer"
"usm_35",2018-07-06,"mai",0,0,0,0,0,21.5,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-06,"mai",0,0,0,0,0,21.5,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-06,"sor",136.1916,0.00302,0,0.01003,0.02073,21.5,181,226,278,5.625,0.01442,"sorghum","Principal","2.5D"
"usm_35",2018-07-06,"sor",136.1916,0.00302,0,0.01003,0.02073,21.5,181,226,278,5.625,0.01442,"sorghum","Principal","Beer"
"usm_35",2018-07-07,"mai",0,0,0,0,0,18.9,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-07,"mai",0,0,0,0,0,18.9,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-07,"sor",149.02596,0.00382,0,0.01149,0.02304,18.9,181,226,278,5.625,0.01607,"sorghum","Principal","2.5D"
"usm_35",2018-07-07,"sor",149.02596,0.00382,0,0.01149,0.02304,18.9,181,226,278,5.625,0.01607,"sorghum","Principal","Beer"
"usm_35",2018-07-08,"mai",0,0,0,0,0,19.5,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-08,"mai",0,0,0,0,0,19.5,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-08,"sor",160.56519,0.00462,0,0.01315,0.02872,19.5,181,226,278,5.625,0.02035,"sorghum","Principal","2.5D"
"usm_35",2018-07-08,"sor",160.56519,0.00462,0,0.01315,0.02872,19.5,181,226,278,5.625,0.02035,"sorghum","Principal","Beer"
"usm_35",2018-07-09,"mai",0,0,0,0,0,23.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-09,"mai",0,0,0,0,0,23.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-09,"sor",173.70633,0.00566,0,0.01484,0.04203,23.3,181,226,278,5.625,0.02909,"sorghum","Principal","2.5D"
"usm_35",2018-07-09,"sor",173.70633,0.00566,0,0.01484,0.04203,23.3,181,226,278,5.625,0.02909,"sorghum","Principal","Beer"
"usm_35",2018-07-10,"mai",0,0,0,0,0,22.6,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-10,"mai",0,0,0,0,0,22.6,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-10,"sor",186.87483,0.00685,0,0.01704,0.04929,22.6,181,226,278,5.625,0.03409,"sorghum","Principal","2.5D"
"usm_35",2018-07-10,"sor",186.87483,0.00685,0,0.01704,0.04929,22.6,181,226,278,5.625,0.03409,"sorghum","Principal","Beer"
"usm_35",2018-07-11,"mai",0,0,0,0,0,17.6,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-11,"mai",0,0,0,0,0,17.6,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-11,"sor",202.56006,0.00852,0,0.01956,0.0477,17.6,181,226,278,5.625,0.03026,"sorghum","Principal","2.5D"
"usm_35",2018-07-11,"sor",202.56006,0.00852,0,0.01956,0.0477,17.6,181,226,278,5.625,0.03026,"sorghum","Principal","Beer"
"usm_35",2018-07-12,"mai",0,0,0,0,0,19.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-12,"mai",0,0,0,0,0,19.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-12,"sor",216.67554,0.01024,0,0.02304,0.06283,19.3,181,226,278,5.625,0.04241,"sorghum","Principal","2.5D"
"usm_35",2018-07-12,"sor",216.67554,0.01024,0,0.02304,0.06283,19.3,181,226,278,5.625,0.04241,"sorghum","Principal","Beer"
"usm_35",2018-07-13,"mai",0,0,0,0,0,18.1,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-13,"mai",0,0,0,0,0,18.1,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-13,"sor",229.69559,0.01204,0,0.0267,0.06925,18.1,181,226,278,5.625,0.04802,"sorghum","Principal","2.5D"
"usm_35",2018-07-13,"sor",229.69559,0.01204,0,0.0267,0.06925,18.1,181,226,278,5.625,0.04802,"sorghum","Principal","Beer"
"usm_35",2018-07-14,"mai",0,0,0,0,0,22.5,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-14,"mai",0,0,0,0,0,22.5,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-14,"sor",245.16101,0.01456,0,0.03059,0.10406,22.5,181,226,278,5.625,0.06662,"sorghum","Principal","2.5D"
"usm_35",2018-07-14,"sor",245.16101,0.01456,0,0.03059,0.10406,22.5,181,226,278,5.625,0.06662,"sorghum","Principal","Beer"
"usm_35",2018-07-15,"mai",0,0,0,0,0,8.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-15,"mai",0,0,0,0,0,8.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-15,"sor",258.56369,0.01705,0,0.03593,0.04491,8.3,181,226,278,5.625,0.03103,"sorghum","Principal","2.5D"
"usm_35",2018-07-15,"sor",258.56369,0.01705,0,0.03593,0.04491,8.3,181,226,278,5.625,0.03103,"sorghum","Principal","Beer"
"usm_35",2018-07-16,"mai",0,0,0,0,0,12.1,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-16,"mai",0,0,0,0,0,12.1,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-16,"sor",269.45624,0.01928,0,0.0413,0.07398,12.1,181,226,278,5.625,0.05221,"sorghum","Principal","2.5D"
"usm_35",2018-07-16,"sor",269.45624,0.01928,0,0.0413,0.07398,12.1,181,226,278,5.625,0.05221,"sorghum","Principal","Beer"
"usm_35",2018-07-17,"mai",21.83009,0,0,0,0,13.2,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-17,"mai",21.83009,0,0,0,0,13.2,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-17,"sor",282.69733,0.02243,0,0.04623,0.09376,13.2,181,226,278,5.625,0.06472,"sorghum","Principal","2.5D"
"usm_35",2018-07-17,"sor",282.69733,0.02243,0,0.04623,0.09376,13.2,181,226,278,5.625,0.06472,"sorghum","Principal","Beer"
"usm_35",2018-07-18,"mai",39.94009,0,0,0,0,12,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-18,"mai",39.94009,0,0,0,0,12,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-18,"sor",293.207,0.02516,0,0.05302,0.09553,12,181,226,278,5.625,0.067,"sorghum","Principal","2.5D"
"usm_35",2018-07-18,"sor",293.207,0.02516,0,0.05302,0.09553,12,181,226,278,5.625,0.067,"sorghum","Principal","Beer"
"usm_35",2018-07-19,"mai",56.80009,0,0,0,0,20,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-19,"mai",56.80009,0,0,0,0,20,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-19,"sor",302.81497,0.02789,0,0.05909,0.17635,20,181,226,278,5.625,0.12009,"sorghum","Principal","2.5D"
"usm_35",2018-07-19,"sor",302.81497,0.02789,0,0.05909,0.17635,20,181,226,278,5.625,0.12009,"sorghum","Principal","Beer"
"usm_35",2018-07-20,"mai",76.15038,0,0,0,0,17.4,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-20,"mai",76.15038,0,0,0,0,17.4,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-20,"sor",314.31958,0.03162,0,0.06523,0.17371,17.4,181,226,278,5.625,0.12113,"sorghum","Principal","2.5D"
"usm_35",2018-07-20,"sor",314.31958,0.03162,0,0.06523,0.17371,17.4,181,226,278,5.625,0.12113,"sorghum","Principal","Beer"
"usm_35",2018-07-21,"mai",96.76038,0,0,0,0,14.8,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-21,"mai",96.76038,0,0,0,0,14.8,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-21,"sor",326.80847,0.03624,0,0.0734,0.16907,14.8,181,226,278,5.625,0.11723,"sorghum","Principal","2.5D"
"usm_35",2018-07-21,"sor",326.80847,0.03624,0,0.0734,0.16907,14.8,181,226,278,5.625,0.11723,"sorghum","Principal","Beer"
"usm_35",2018-07-22,"mai",116.12038,0,0,0,0,23.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-22,"mai",116.12038,0,0,0,0,23.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-22,"sor",338.39563,0.04104,0,0.08339,0.30087,23.3,181,226,278,5.625,0.2065,"sorghum","Principal","2.5D"
"usm_35",2018-07-22,"sor",338.39563,0.04104,0,0.08339,0.30087,23.3,181,226,278,5.625,0.2065,"sorghum","Principal","Beer"
"usm_35",2018-07-23,"mai",136.59001,0,0,0,0,19.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-23,"mai",136.59001,0,0,0,0,19.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-23,"sor",350.86182,0.04691,0,0.09383,0.29021,19.7,181,226,278,5.625,0.19844,"sorghum","Principal","2.5D"
"usm_35",2018-07-23,"sor",350.86182,0.04691,0,0.09383,0.29021,19.7,181,226,278,5.625,0.19844,"sorghum","Principal","Beer"
"usm_35",2018-07-24,"mai",158.63077,0,0,0,0,22.5,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-24,"mai",158.63077,0,0,0,0,22.5,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-24,"sor",364.56427,0.05437,0,0.10646,0.38312,22.5,181,226,278,5.625,0.25431,"sorghum","Principal","2.5D"
"usm_35",2018-07-24,"sor",364.56427,0.05437,0,0.10646,0.38312,22.5,181,226,278,5.625,0.25431,"sorghum","Principal","Beer"
"usm_35",2018-07-25,"mai",181.33426,0,0,0,0,12,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-25,"mai",181.33426,0,0,0,0,12,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-25,"sor",378.82001,0.06332,0,0.12221,0.23725,12,181,226,278,5.625,0.15856,"sorghum","Principal","2.5D"
"usm_35",2018-07-25,"sor",378.82001,0.06332,0,0.12221,0.23725,12,181,226,278,5.625,0.15856,"sorghum","Principal","Beer"
"usm_35",2018-07-26,"mai",198.94426,0,0,0,0,14.4,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-26,"mai",198.94426,0,0,0,0,14.4,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-26,"sor",389.23062,0.07041,0,0.14092,0.31579,14.4,181,226,278,5.625,0.21428,"sorghum","Principal","2.5D"
"usm_35",2018-07-26,"sor",389.23062,0.07041,0,0.14092,0.31579,14.4,181,226,278,5.625,0.21428,"sorghum","Principal","Beer"
"usm_35",2018-07-27,"mai",218.65427,0,0,0,0,10.1,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-27,"mai",218.65427,0,0,0,0,10.1,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-27,"sor",401.29132,0.07974,0,0.15626,0.25005,10.1,181,226,278,5.625,0.17255,"sorghum","Principal","2.5D"
"usm_35",2018-07-27,"sor",401.29132,0.07974,0,0.15626,0.25005,10.1,181,226,278,5.625,0.17255,"sorghum","Principal","Beer"
"usm_35",2018-07-28,"mai",236.26427,0,0,0,0,22,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-28,"mai",236.26427,0,0,0,0,22,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-28,"sor",411.77847,0.08863,0,0.17597,0.60346,22,181,226,278,5.625,0.39468,"sorghum","Principal","2.5D"
"usm_35",2018-07-28,"sor",411.77847,0.08863,0,0.17597,0.60346,22,181,226,278,5.625,0.39468,"sorghum","Principal","Beer"
"usm_35",2018-07-29,"mai",256.29767,0,0,0,0,12.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-29,"mai",256.29767,0,0,0,0,12.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-29,"sor",424.17935,0.10059,0,0.19496,0.39375,12.7,181,226,278,5.625,0.26648,"sorghum","Principal","2.5D"
"usm_35",2018-07-29,"sor",424.17935,0.10059,0,0.19496,0.39375,12.7,181,226,278,5.625,0.26648,"sorghum","Principal","Beer"
"usm_35",2018-07-30,"mai",274.40765,0,0,0,0,16.1,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_35",2018-07-30,"mai",274.40765,0,0,0,0,16.1,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_35",2018-07-30,"sor",435.13416,0.11219,0,0.21981,0.55452,16.1,181,226,278,5.625,0.36713,"sorghum","Principal","2.5D"
"usm_35",2018-07-30,"sor",435.13416,0.11219,0,0.21981,0.55452,16.1,181,226,278,5.625,0.36713,"sorghum","Principal","Beer"
"usm_35",2018-07-31,"mai",293.41766,0,0,0,0,21.9,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
